customer_id,first_name,last_name,email,phone,address,city,state,country,postal_code,age,gender,fitness_goal,dietary_preference,registration_date,last_login_date,subscription_status,loyalty_points
CUST01DFA04BA7D4,Aarnav,Prasad,pdayal@example.com,0981121588,"98, Malhotra Zila",Mumbai,West Bengal,India,306476,20,Female,Other,Non-Vegetarian,2024-11-24,2025-03-05 18:33:37,False,2839
CUST49CD3D4F7916,Yashica,Gera,hmurthy@example.net,3394946263,"85/08, Andra Chowk",Jaipur,Rajasthan,India,214960,48,Other,Muscle Gain,Gluten-Free,2023-09-26,2023-10-06 18:35:52,True,4137
CUST02F13B2C5671,Chavvi,Varma,enarasimhan@example.org,4249136418,"89/49
Kannan Road",Jaipur,West Bengal,India,834674,26,Female,Weight Loss,Non-Vegetarian,2024-11-07,2025-06-17 07:22:56,True,2106
CUSTDE5C087872C1,Damyanti,Ram,talwarmegha@example.com,+911877527905,"H.No. 11, Mohanty Zila",Delhi,Gujarat,India,577531,44,Other,Muscle Gain,Non-Vegetarian,2025-08-02,2025-09-09 10:04:20,False,4998
CUST6BEBAE45A307,Aishani,Keer,chamanagarwal@example.net,+919218454035,"H.No. 20
Mishra Circle",Pune,Delhi,India,987356,22,Other,Other,Gluten-Free,2025-04-30,2025-06-29 16:21:43,False,5300
CUST83FAD73F074F,Mitali,Sule,bsarkar@example.net,00336455646,"H.No. 04
Handa Chowk",Hyderabad,Maharashtra,India,943591,18,Female,Weight Loss,None,2024-01-13,2024-03-23 20:17:37,True,4622
CUST1431494521A8,Waida,Gade,warhi64@example.com,06096243212,"H.No. 41
Mammen Path",Jaipur,Delhi,India,122471,48,Male,Endurance,Vegan,2023-12-20,2024-03-27 04:36:01,True,8925
CUSTD3CEE139FA94,Wishi,Sarkar,qdoshi@example.com,08827057559,"34, Hari",Jaipur,West Bengal,India,882652,25,Female,Other,Vegetarian,2025-07-22,2025-08-17 15:07:33,True,9162
CUST9EE6DA7C4A8E,Yashawini,Kapur,samraansh@example.net,+914339552022,"212
Dar Marg",Lucknow,Delhi,India,234982,36,Male,Other,Vegan,2024-10-30,2025-03-06 13:39:10,False,685
CUSTAF1696CD9498,Dev,Dayal,hsuresh@example.org,02900133051,"H.No. 000, Keer Circle",Bangalore,Telangana,India,477867,41,Female,Endurance,Gluten-Free,2024-11-27,2025-01-29 17:36:06,False,8746
CUSTAC5945EFA925,Unni,Tara,aarnav91@example.org,+918085582451,"18/301
Sahni",Chennai,West Bengal,India,626948,48,Female,Weight Loss,Vegan,2025-06-28,2025-09-15 13:00:22,False,1919
CUST65613D62AA0F,Nidhi,Setty,kibexavier@example.net,+918025399398,"H.No. 94
Shetty Circle",Hyderabad,Karnataka,India,697999,32,Male,Other,Vegan,2023-10-04,2024-06-30 01:37:54,True,9648
CUST39C2A81A548B,Urvi,Datta,advikasathe@example.net,+918569218881,"67, Mahajan Street",Delhi,Gujarat,India,129857,45,Female,Muscle Gain,Gluten-Free,2024-03-12,2024-07-08 09:31:54,False,569
CUSTCDE535DD668C,Jasmit,Dyal,surkashvi@example.org,3415183373,"85/56
Dugal Chowk",Kolkata,West Bengal,India,083739,26,Male,Weight Loss,Vegetarian,2024-04-15,2025-04-26 00:21:23,True,3168
CUSTAC564700723E,Karan,Gola,sathvik79@example.com,6352905871,"22/955
Saxena Nagar",Bangalore,Telangana,India,879947,39,Male,Other,Gluten-Free,2024-11-19,2025-03-11 22:54:27,True,2375
CUSTC7CB01DEA5C1,Kritika,Vyas,mmadan@example.org,+910108207101,"20/36
Prabhakar Marg",Kolkata,Delhi,India,745435,41,Male,Weight Loss,Gluten-Free,2025-08-15,2025-08-18 06:30:54,False,970
CUST33059D9A4816,Deepa,Dalal,yatan80@example.net,05575641994,"78/189, Bhatnagar Chowk",Delhi,West Bengal,India,171294,41,Male,Muscle Gain,Vegan,2025-03-26,2025-07-02 05:35:10,False,1645
CUST1F047AFED27A,Harshil,Parmer,yachananair@example.org,+916032984937,"24/34
Pall Marg",Kolkata,Delhi,India,870959,20,Female,Endurance,Gluten-Free,2024-06-05,2024-11-02 20:57:53,False,7932
CUSTE217F4FEA5DD,Lavanya,Padmanabhan,gtank@example.net,0543840891,"42/65
Verma Zila",Chennai,Gujarat,India,127013,31,Male,Muscle Gain,Gluten-Free,2025-01-03,2025-08-09 17:30:30,False,865
CUSTDE7CDF58EEA0,Kavya,Soni,qasimgulati@example.com,00731551063,"H.No. 50
Pant",Hyderabad,Maharashtra,India,598178,33,Male,Weight Loss,Vegetarian,2024-01-17,2024-07-06 23:47:44,False,3283
CUSTA713878C1422,Saanvi,Apte,oommenwaida@example.com,03937776736,"561
Oza Circle",Jaipur,Maharashtra,India,672332,38,Other,Endurance,Vegetarian,2025-02-23,2025-03-12 16:04:05,True,8217
CUST40E4F6D40978,Amrita,Kari,patrick62@example.net,1307826415,"H.No. 359
Warrior Chowk",Ahmedabad,Gujarat,India,920855,31,Other,Endurance,None,2024-12-07,2025-01-05 03:00:16,False,5367
CUSTCEF5E949DCA8,Aachal,Dass,anmolanne@example.net,2173998812,"00, Issac Path",Pune,Delhi,India,510874,24,Other,Endurance,Vegetarian,2024-04-30,2025-07-24 15:20:55,True,390
CUST17E63A2EF88E,Baghyawati,Jaggi,qabilgulati@example.org,4995943532,"H.No. 39
Bir Chowk",Jaipur,West Bengal,India,661714,25,Male,Other,Non-Vegetarian,2024-11-06,2025-06-20 14:36:17,True,6630
CUST528E779A9B61,Ubika,Mann,sarkarjagdish@example.org,02625014279,"66, Brar Nagar",Hyderabad,Telangana,India,573821,31,Other,Muscle Gain,Vegetarian,2024-02-13,2024-06-30 19:34:14,False,5801
CUSTD805EBB62092,Matthew,Nazareth,kashviravel@example.com,+917251825737,"35/02
Garde Street",Delhi,Maharashtra,India,637171,49,Male,Other,Vegetarian,2024-10-03,2025-04-12 05:13:04,False,2774
CUST4A5DD12887A4,Jagrati,Hans,wissac@example.com,4859443130,"63/68
Sama Path",Pune,Delhi,India,601590,30,Other,Endurance,Vegetarian,2024-02-15,2024-06-26 11:57:39,True,9460
CUST7B3D9BF91D93,Hemani,Sura,hamsinirai@example.com,+919473530274,"73
Dhar Nagar",Pune,Telangana,India,569468,39,Other,Muscle Gain,Non-Vegetarian,2025-01-30,2025-09-01 17:44:22,False,9716
CUSTBBD9F80C300C,Nandini,Kata,aishaniprasad@example.com,00846740905,"291
De Marg",Lucknow,Maharashtra,India,542172,32,Other,Weight Loss,Gluten-Free,2024-07-10,2025-03-06 23:48:06,False,3756
CUST57B3D0CC56AB,Amara,Bhardwaj,indali88@example.net,5592419869,"11/86
Guha Road",Kolkata,Tamil Nadu,India,180234,39,Other,Endurance,Vegetarian,2024-02-02,2025-03-08 17:12:13,False,8469
CUST287A230A74CD,Samar,Soni,diya99@example.org,08710687874,"33/99, Sabharwal Circle",Delhi,Delhi,India,364075,25,Other,Muscle Gain,Vegetarian,2024-10-10,2025-07-30 14:04:46,True,3838
CUST0F55A0AD120A,David,Prabhu,vidhi85@example.org,08230979467,"60/938
Krishna Zila",Hyderabad,Rajasthan,India,155755,31,Female,Other,Non-Vegetarian,2023-10-22,2024-09-29 21:18:01,False,9058
CUSTEB874379CB74,Daniel,Jayaraman,leela98@example.com,08985864495,"70/617
Bansal Road",Pune,Delhi,India,092845,26,Male,General Fitness,Vegan,2024-10-16,2025-03-20 05:59:54,True,6275
CUSTD1D9888B4233,Matthew,Agarwal,ramaswamyneelima@example.com,00016787470,"H.No. 019, Pandey Chowk",Bangalore,West Bengal,India,793097,23,Female,General Fitness,Gluten-Free,2023-10-22,2025-04-15 00:20:02,True,3838
CUST445683B37404,Ijaya,Tandon,pranavtata@example.com,8232935819,"H.No. 26
Tara Street",Ahmedabad,Gujarat,India,089563,48,Male,Weight Loss,Non-Vegetarian,2024-11-21,2025-09-13 14:59:04,True,4432
CUSTDA095B3CC217,Warhi,Thaman,patelekta@example.net,9708975205,"51/822, Chandran Street",Chennai,Tamil Nadu,India,092943,31,Other,Muscle Gain,Gluten-Free,2024-11-27,2025-07-06 09:55:56,False,1221
CUST585BFD9C1101,Ladli,Gandhi,zgera@example.com,9944806411,"H.No. 04, Bassi Street",Jaipur,Tamil Nadu,India,238343,38,Other,General Fitness,Non-Vegetarian,2025-09-14,2025-09-17 23:44:37,True,9735
CUST5020C58C586B,Alexander,Bakshi,cpatel@example.com,+913581740482,"H.No. 264
Sarraf Road",Mumbai,Telangana,India,062722,30,Other,Other,Vegetarian,2025-04-16,2025-07-11 00:41:13,True,2511
CUST69DA1B9A9EDF,Waida,Gulati,ryan23@example.com,0101620965,"913
Raja Road",Lucknow,Karnataka,India,539543,50,Other,Endurance,Vegetarian,2025-06-27,2025-08-17 20:38:37,False,3945
CUST92CE06CD3091,Lakshit,Murty,tarak21@example.org,+914755271920,"84/767, Bose Chowk",Mumbai,Tamil Nadu,India,112059,21,Other,Endurance,Vegetarian,2024-04-01,2024-05-24 13:42:12,False,3959
CUST1C83A7ACF6BB,Brijesh,Kannan,chakrabartibhavini@example.net,9742195567,"H.No. 228
Kala Nagar",Lucknow,Telangana,India,241902,25,Female,General Fitness,Gluten-Free,2025-02-02,2025-05-17 07:29:35,False,4513
CUSTD2F7D94177AA,Nidra,Deol,udyati87@example.com,+914091930912,"165
Srivastava Circle",Ahmedabad,Rajasthan,India,770830,28,Female,General Fitness,Non-Vegetarian,2023-12-02,2025-02-01 16:02:38,True,6574
CUST4F4502F1EDAD,Maanas,Sekhon,kondabalveer@example.com,1261452856,"605
Kaul Chowk",Bangalore,West Bengal,India,490058,23,Other,Other,Gluten-Free,2024-05-25,2024-11-09 13:02:07,True,806
CUST419BA0217E9D,Rudra,Bedi,rmallick@example.org,0060070152,"239
Kohli Circle",Mumbai,Karnataka,India,494500,31,Male,Muscle Gain,Vegetarian,2025-06-01,2025-07-08 08:54:51,False,7374
CUST5671CC16DE26,Dhruv,Borde,babumanya@example.net,+911978241083,"H.No. 64, Ramachandran Circle",Pune,Rajasthan,India,359861,44,Male,Weight Loss,Vegetarian,2023-12-19,2024-08-11 06:50:16,False,9090
CUST845F0AA9B1A8,Wazir,Mangat,frederickmaharaj@example.net,09820573679,"46/03
Shetty Circle",Kolkata,Telangana,India,901234,31,Female,Weight Loss,Gluten-Free,2024-01-13,2025-01-14 02:20:27,False,1240
CUSTBD2FB7D365B7,Suhani,Chowdhury,saxenaekalinga@example.org,08439841178,"36/073, Sahni Road",Ahmedabad,Uttar Pradesh,India,250954,21,Female,Muscle Gain,Non-Vegetarian,2024-08-01,2025-09-02 08:30:08,True,3618
CUST5255E098B3E3,Panini,Vig,dhillonbhavani@example.org,06551153682,"60/91
Mistry Road",Hyderabad,Maharashtra,India,473867,49,Female,Muscle Gain,Gluten-Free,2024-06-17,2024-10-03 00:06:28,False,9079
CUST3CD2EB92CD48,Aditya,Banerjee,gilljanaki@example.org,09481882258,"91/589, Dyal Ganj",Ahmedabad,Rajasthan,India,802312,24,Other,Muscle Gain,Gluten-Free,2024-04-06,2024-11-07 04:11:11,False,1821
CUST1A8C7B4B3275,Yatan,Sinha,maneyashasvi@example.net,+913921826245,"70/12, Arora Circle",Pune,Tamil Nadu,India,103069,30,Female,Muscle Gain,None,2025-08-17,2025-08-26 08:48:38,True,7858
CUST01CB2EA183CA,Amruta,Majumdar,mbasu@example.com,06642947534,"84/047
Balasubramanian Circle",Pune,West Bengal,India,181665,20,Female,Other,None,2024-02-16,2025-07-25 01:45:05,True,4733
CUSTA2E5641CCBCE,Jeevika,Lanka,xsrinivas@example.org,+910991651131,"10/00, Prabhakar Ganj",Jaipur,Maharashtra,India,115615,28,Male,Endurance,Gluten-Free,2024-01-27,2024-03-29 04:35:49,True,1798
CUST02DB6FF62D4D,Lakshmi,Rout,krishna51@example.com,+910978776341,"71
Gole Zila",Lucknow,Delhi,India,827646,45,Other,Muscle Gain,Gluten-Free,2023-11-16,2025-01-14 20:03:31,True,7814
CUSTB471A52186CB,Jeet,Kumer,ugupta@example.org,0809132102,"93/089
Shetty Ganj",Chennai,West Bengal,India,763767,19,Female,Other,Gluten-Free,2025-01-17,2025-04-10 10:37:15,True,8437
CUST63BD19136F18,Charles,Golla,odutta@example.com,+919673665314,"12, Ravel Street",Mumbai,Uttar Pradesh,India,614480,23,Other,Endurance,Non-Vegetarian,2023-11-26,2025-02-10 15:46:52,True,5574
CUSTC3EFF3B86481,Vaishnavi,Bajaj,pranav81@example.com,1721655969,"18, Lata Circle",Mumbai,Tamil Nadu,India,578677,25,Male,General Fitness,Non-Vegetarian,2024-02-26,2025-02-14 10:14:58,False,737
CUSTD0C9164BFD8F,Ganga,Bains,sudikshabarad@example.com,04441429705,"63/56, Keer Circle",Lucknow,Uttar Pradesh,India,031650,31,Female,Endurance,Vegetarian,2024-06-06,2024-12-14 10:47:52,False,8022
CUST2480EB099216,Tara,Apte,simon35@example.com,2501157374,"72/71, Chaudry Chowk",Chennai,Uttar Pradesh,India,281418,46,Female,Muscle Gain,Vegetarian,2025-08-22,2025-09-05 23:59:15,False,259
CUSTB60A26C5B926,Aadhya,Borah,erai@example.net,6642489490,"77/90
Hora Circle",Mumbai,Rajasthan,India,404692,31,Male,Endurance,Vegan,2025-06-02,2025-07-23 20:57:55,False,496
CUST50DC14A2D222,Ekantika,Dash,triya04@example.com,+918390204166,"H.No. 12
Kota",Chennai,Telangana,India,384470,47,Other,Weight Loss,Vegetarian,2025-08-30,2025-09-01 17:57:20,False,833
CUSTDB7C84F913CA,Arin,Anne,nishabobal@example.org,+911344610520,"H.No. 680
Nadig Circle",Ahmedabad,Rajasthan,India,174826,39,Other,General Fitness,None,2025-06-07,2025-08-29 02:50:18,False,9731
CUST3DF2D2CD0DEF,Dalbir,Chauhan,tbhasin@example.net,03824281490,"381
Deol Path",Kolkata,Gujarat,India,310926,25,Female,Endurance,Gluten-Free,2024-09-14,2025-04-26 22:17:22,False,7791
CUSTB06B6BEE9ABD,Kalpit,Warrior,solankibahadurjit@example.org,+911291439787,"67/20, Arora Marg",Bangalore,Delhi,India,423419,40,Other,Weight Loss,Vegetarian,2024-03-01,2024-03-11 04:22:40,True,2634
CUST9D6AE7C8AA99,Warda,Krishnamurthy,meghana42@example.com,2917710266,"14/680, Karnik Path",Kolkata,Gujarat,India,803438,19,Female,Weight Loss,Non-Vegetarian,2024-03-08,2025-09-03 10:03:44,False,9529
CUST48F263F9616D,Harinakshi,Badami,deepa52@example.net,+915755291626,"499, Jani Zila",Lucknow,Delhi,India,297858,44,Male,Muscle Gain,Vegan,2023-10-03,2025-06-30 03:27:00,False,2397
CUST7D2810567405,Chanakya,Gara,zdash@example.com,00227418375,"75, Kant Zila",Pune,Uttar Pradesh,India,141477,35,Male,Other,Vegan,2025-04-14,2025-05-09 11:01:50,False,2828
CUST18EA7839A5BC,Urishilla,Bal,bathtanmayi@example.net,9147457765,"41/29
Shukla Chowk",Hyderabad,Maharashtra,India,459225,28,Other,General Fitness,Vegan,2025-02-06,2025-04-15 08:07:48,False,768
CUST6F11B894A719,Nicholas,Warrior,rparekh@example.com,+910637835832,"H.No. 686
Bhatti Ganj",Jaipur,Tamil Nadu,India,592710,31,Male,Other,Non-Vegetarian,2024-07-08,2025-03-02 08:28:55,True,8847
CUST0639123BD7A9,Arin,Taneja,lakshminanda@example.net,2750583215,"H.No. 26
Memon",Kolkata,Tamil Nadu,India,569098,46,Other,Other,None,2025-05-20,2025-06-19 23:47:34,False,229
CUST3F7C3E39B7DD,Anjali,Divan,rajatamallick@example.org,+917713376371,"H.No. 532
Contractor Road",Hyderabad,Telangana,India,876082,44,Other,Endurance,Non-Vegetarian,2023-09-22,2024-05-24 23:57:17,True,87
CUSTF3B67EB9FCF2,Harini,Dhingra,manthanbalan@example.com,2296771339,"H.No. 084, Atwal Road",Hyderabad,Uttar Pradesh,India,079365,31,Male,Weight Loss,Vegetarian,2024-10-02,2025-01-27 23:04:35,True,6632
CUST9CC36C4B3643,Amrita,Magar,sathvikdara@example.org,+911729822799,"221
Shenoy Path",Delhi,Maharashtra,India,306780,18,Other,Other,None,2024-02-10,2025-09-18 05:03:32,False,1324
CUST4044B7D27026,Jason,Sharaf,manankale@example.com,+914896241444,"H.No. 591, Minhas Street",Bangalore,Rajasthan,India,579410,19,Other,Other,Vegan,2023-10-01,2024-02-28 17:39:37,False,5449
CUST1C551C9D216D,Ati,Narasimhan,owensamra@example.com,+913595520622,"62/80, Narang Chowk",Jaipur,Gujarat,India,035063,27,Other,Weight Loss,Gluten-Free,2024-12-12,2025-05-13 22:20:57,True,7795
CUST12E7E420DC48,Imaran,Balakrishnan,kakarraghav@example.org,06266016959,"45/53, Tandon Chowk",Ahmedabad,Gujarat,India,028904,34,Male,Muscle Gain,None,2024-01-24,2024-02-07 12:12:32,True,5446
CUST8C5C7EC39944,Jhalak,Lata,chasmumchander@example.org,09330220458,"H.No. 22, Batra Ganj",Lucknow,Uttar Pradesh,India,940768,32,Other,General Fitness,None,2025-07-27,2025-07-27 02:33:38,False,897
CUSTBC440C40DBE0,Onkar,Murty,agastyaratti@example.net,03074414999,"79/758
Palla",Kolkata,Gujarat,India,772029,25,Female,Muscle Gain,Non-Vegetarian,2024-10-11,2025-03-14 07:33:20,False,7169
CUST98F82CEC3ED1,Isha,Cherian,pbhalla@example.org,06377543881,"42/02
Bhatti Zila",Ahmedabad,Tamil Nadu,India,080544,28,Other,Endurance,Non-Vegetarian,2025-03-31,2025-08-15 14:55:55,True,3829
CUST268660C4976E,Hredhaan,Sengupta,fsubramanian@example.net,+912807240891,"622, Sehgal Zila",Chennai,Rajasthan,India,966116,19,Other,Other,Vegetarian,2023-12-01,2025-05-30 02:04:23,False,2220
CUSTDE668A2A706C,Bhavna,Bail,wmistry@example.org,+919883149162,"18, Buch Street",Bangalore,Tamil Nadu,India,317147,46,Male,General Fitness,Vegan,2023-11-23,2024-04-10 12:09:12,True,5018
CUST98B88D6C3650,Jeevika,Tank,tsangha@example.net,00921371557,"75/424
Pandya Ganj",Lucknow,Gujarat,India,943918,49,Male,Other,Non-Vegetarian,2025-06-16,2025-08-18 17:10:27,False,5933
CUST530B3099CCD1,Aryan,Palan,upkaar31@example.org,4636363624,"762, Butala Nagar",Ahmedabad,Telangana,India,891121,36,Other,Other,Non-Vegetarian,2025-06-10,2025-08-21 23:10:59,True,2051
CUST28AA2E96F718,Umang,Peri,mistryhritik@example.org,2394531818,"79
Agrawal Ganj",Kolkata,Delhi,India,778388,39,Male,General Fitness,Gluten-Free,2023-11-21,2025-06-28 07:44:42,True,6609
CUSTA1B0EB9F7327,Kala,Dewan,balasubramaniananamika@example.org,+914924156985,"H.No. 854, Chaudhary Marg",Ahmedabad,Uttar Pradesh,India,691337,44,Other,Weight Loss,None,2023-11-09,2025-06-09 04:18:46,False,9073
CUSTB214E345ADE7,Kiaan,Upadhyay,zshukla@example.net,3078384926,"82/871
Murthy Circle",Mumbai,Gujarat,India,858566,18,Other,Endurance,Non-Vegetarian,2023-10-29,2024-08-25 13:32:59,False,4576
CUST2A72E52EC84B,Anika,Bhasin,janakibhandari@example.org,+913976090011,"69/11, Baria Ganj",Chennai,Delhi,India,686027,36,Female,Weight Loss,Gluten-Free,2025-08-01,2025-09-14 09:03:33,False,5735
CUST72EDE5E1F65A,Jonathan,Ray,ozabishakha@example.org,6815036010,"H.No. 645, Shere Circle",Bangalore,West Bengal,India,788543,48,Male,Other,Vegetarian,2025-02-14,2025-05-23 21:19:51,False,2240
CUSTAD3205D863C0,Adya,Tank,prabhakarcharvi@example.com,04471973955,"15/32
Dhaliwal Street",Bangalore,Rajasthan,India,806773,24,Male,Muscle Gain,Vegan,2025-02-24,2025-05-27 11:45:25,True,295
CUST05C6E87571A6,Naveen,Kant,ramanathanmanya@example.com,5292498910,"12/335, Muni",Hyderabad,Rajasthan,India,844402,35,Female,General Fitness,Vegetarian,2023-12-06,2025-04-18 21:35:37,False,146
CUST96E0E5AF32B8,Vedhika,Bhatti,pauekansh@example.com,8506988603,"39/463
Buch Circle",Jaipur,Tamil Nadu,India,841211,39,Female,Weight Loss,Gluten-Free,2024-08-31,2025-02-18 13:21:06,False,3914
CUST60863BA52472,Nakul,Choudhary,snehabuch@example.org,07418919324,"04
Krishna Nagar",Chennai,Karnataka,India,714349,49,Female,Weight Loss,Gluten-Free,2024-09-30,2025-09-18 20:48:40,False,8062
CUSTAC2BC4281F57,Zayan,Goda,sehgaltheodore@example.org,+911878425554,"62/403, Malhotra Nagar",Bangalore,Tamil Nadu,India,206002,21,Male,Other,Vegetarian,2024-07-20,2024-12-24 14:30:46,True,1173
CUSTB8F3E8C1E5F8,Jalsa,Varghese,choudharykabir@example.net,06229825422,"H.No. 665, Sethi Nagar",Ahmedabad,West Bengal,India,285001,49,Male,General Fitness,Gluten-Free,2025-06-11,2025-07-12 23:51:24,False,8013
CUSTBAFB7D45E3C1,Ekaja,Dayal,lraj@example.com,+910769973704,"06/840, Chakraborty Chowk",Bangalore,Tamil Nadu,India,493621,34,Male,General Fitness,Gluten-Free,2023-11-15,2024-10-07 09:38:10,False,10000
CUST39C99162EA4B,Oviya,Merchant,girik13@example.com,05824268204,"H.No. 07
Sankar",Kolkata,Rajasthan,India,049627,19,Male,General Fitness,Gluten-Free,2024-05-30,2025-04-23 22:10:55,False,9272
CUST5E0E856DFAE0,Nirja,Jain,tanishpathak@example.org,0635676936,"H.No. 53, Raval Chowk",Chennai,Gujarat,India,910300,36,Other,Weight Loss,Non-Vegetarian,2023-10-08,2023-11-13 20:38:21,False,2124
CUSTC7C7F00FF4EE,Azad,Ramanathan,bhagatfaqid@example.org,+916806815157,"865, Mohanty Street",Mumbai,West Bengal,India,175918,22,Other,Endurance,Vegan,2024-05-19,2024-12-04 17:53:30,False,8986
CUSTA870813344E0,David,Chokshi,riaagarwal@example.com,6595591957,"486, Bhagat Marg",Kolkata,Gujarat,India,947383,27,Other,Endurance,Non-Vegetarian,2025-08-12,2025-08-20 04:29:06,True,555
CUSTED55872D05E8,Yashoda,Hayer,chayre@example.org,09430472666,"H.No. 235, Madan Chowk",Delhi,Uttar Pradesh,India,975761,24,Other,Endurance,Non-Vegetarian,2024-03-23,2024-06-22 09:36:47,True,5421
CUSTC51D6769FB82,Darpan,Borde,narangwarhi@example.com,02361821634,"84/224, Buch Zila",Jaipur,Telangana,India,650293,32,Male,Muscle Gain,None,2023-12-27,2024-12-15 10:42:10,False,4943
CUST44682951419C,Tarak,Lanka,cdoshi@example.com,+914600494246,"30/690
Zachariah Nagar",Delhi,Karnataka,India,949126,23,Female,Other,Vegan,2024-03-18,2024-06-20 05:44:37,True,8689
CUST24B85A7A84B0,Kalpit,Ganesh,uppalzayyan@example.org,+919284848045,"H.No. 76
Dani Chowk",Pune,Karnataka,India,079276,48,Female,Muscle Gain,Vegetarian,2024-06-12,2024-07-06 23:25:32,True,768
CUSTD34097E6512B,Liam,Chaudry,fprashad@example.com,+910958537455,"043
Butala Marg",Jaipur,Gujarat,India,899398,25,Other,Endurance,Gluten-Free,2024-05-24,2025-06-03 07:37:48,True,428
CUSTCE62AC3DCB85,Warjas,Pandit,lalyasti@example.com,+911032964469,"21
Gandhi Circle",Bangalore,Rajasthan,India,145661,46,Female,Weight Loss,Gluten-Free,2024-05-19,2025-04-14 23:43:26,False,3662
CUSTF44BC577E6EE,Tejas,Kurian,ekantikasaha@example.com,+910215356343,"H.No. 60
Chad Street",Hyderabad,Tamil Nadu,India,665944,35,Male,Muscle Gain,Vegetarian,2025-07-05,2025-08-29 08:17:40,False,8198
CUSTDFD10F8E77B8,Tanvi,Char,danielsachar@example.com,7400955828,"78
Munshi Circle",Ahmedabad,Rajasthan,India,179481,26,Female,General Fitness,Gluten-Free,2024-10-01,2025-04-10 06:17:21,False,7478
CUST6F3EF9D6D1EE,Krish,Tandon,ukoshy@example.net,+911199832536,"977, Barman Circle",Delhi,Gujarat,India,068120,49,Female,Endurance,None,2025-09-03,2025-09-03 01:15:34,True,2132
CUSTA15EE780C663,Neelima,Barad,zayyanmutti@example.org,+914839992410,"30/394
Rastogi Zila",Hyderabad,Gujarat,India,508828,35,Other,Weight Loss,Gluten-Free,2024-01-11,2025-06-20 05:43:48,False,1066
CUSTE34348D1F10D,Bakhshi,Mahajan,groverurvi@example.org,+913181457003,"H.No. 832, Kumar Marg",Jaipur,Gujarat,India,846998,29,Female,Weight Loss,Vegan,2024-02-16,2024-03-23 03:54:30,False,3452
CUST19ECDB6B7FA5,Dipta,Kadakia,oshakibe@example.net,0336106399,"74/63
Goswami",Ahmedabad,Tamil Nadu,India,254615,48,Female,Endurance,Gluten-Free,2025-01-03,2025-08-16 04:59:26,False,425
CUST78D942A63734,Ekalinga,Sinha,zdave@example.org,06612616625,"932, Kaul Street",Jaipur,Karnataka,India,611731,45,Other,Other,Non-Vegetarian,2025-08-14,2025-08-31 20:26:11,True,9359
CUSTA11383BE9DB7,Idika,Barman,mbarad@example.net,07641701287,"H.No. 21, Mahal Path",Ahmedabad,Tamil Nadu,India,405287,23,Male,Other,Non-Vegetarian,2025-04-04,2025-08-13 16:46:18,False,4729
CUSTADFEAAF02666,Jack,Hora,champakchoudhary@example.net,9499182932,"36
Ravel Path",Chennai,Telangana,India,216826,18,Other,Other,Vegetarian,2025-09-08,2025-09-10 22:03:05,True,8486
CUST185F7DC30E6E,Nathan,Chaudhry,brahmbhattikshita@example.com,04775599940,"21/29, Tandon Chowk",Hyderabad,Rajasthan,India,674545,43,Male,Weight Loss,None,2024-01-20,2024-10-17 19:53:25,False,265
CUSTB56A5F9D947D,Yashoda,Lad,qarya@example.com,04516306032,"60, Nadig Marg",Pune,Delhi,India,588128,29,Other,Other,None,2024-03-16,2025-04-21 17:30:25,False,8935
CUST2E65A1DC555E,Bhavini,Mody,vkamdar@example.com,4733898575,"86/147, Vyas Marg",Mumbai,Uttar Pradesh,India,550370,49,Other,Endurance,Gluten-Free,2024-06-13,2025-06-28 07:25:48,False,7071
CUST30BEE4690AA8,Ayaan,Sangha,dalbirramesh@example.com,02752741298,"07
Pillay Ganj",Lucknow,Karnataka,India,486634,46,Other,Weight Loss,Vegan,2023-12-10,2025-01-12 16:47:00,True,920
CUSTC752C3C01D5F,Mahika,Krishnan,lohit79@example.net,1776645809,"36/448, Mane Zila",Chennai,Rajasthan,India,037594,28,Other,General Fitness,None,2023-10-01,2024-03-01 11:13:02,True,8299
CUSTE69949913BB3,Baghyawati,Ram,hritik07@example.com,+919309839526,"64/98, Patil Chowk",Ahmedabad,Rajasthan,India,373593,18,Female,Other,None,2023-09-21,2025-05-26 12:17:48,False,6483
CUST7EE3B8F71C07,Aishani,Ben,goyalanay@example.com,03475608637,"H.No. 127, Setty Chowk",Jaipur,Rajasthan,India,796511,24,Female,Muscle Gain,Gluten-Free,2025-08-16,2025-08-28 07:58:31,False,5026
CUST1A9541D5E645,Ati,Kumar,bgoda@example.com,0060018849,"H.No. 916
Varkey Chowk",Chennai,West Bengal,India,292796,49,Other,Other,Vegan,2025-04-30,2025-08-09 20:00:42,True,4071
CUSTDC288787C9FC,Vedhika,Grover,nsura@example.org,09400636296,"80/936, Shan Ganj",Lucknow,Karnataka,India,416591,18,Female,Endurance,Vegetarian,2024-10-18,2025-04-11 06:12:39,True,6185
CUSTA8CD9A45FB61,Yashoda,Gill,dnagar@example.net,+914494443986,"697
Sawhney Zila",Lucknow,Gujarat,India,126112,33,Male,Endurance,Vegetarian,2025-03-01,2025-09-05 12:42:36,True,9710
CUSTF83627B52C17,Aishani,Guha,veermani@example.com,4488259132,"H.No. 615, Kuruvilla Street",Chennai,Delhi,India,340744,40,Male,Muscle Gain,Gluten-Free,2024-06-09,2025-03-16 22:19:19,True,535
